Date,Open,High,Low,Close,Volume,Adj Close
2010-07-22,102.25,103.709999,102.220001,103.25,10386600,90.790599
2010-07-21,102.669998,102.699997,100.720001,101.230003,10812500,89.01436
2010-07-20,100.099998,102.400002,100.040001,102.330002,9200800,89.981619
2010-07-19,101.410004,101.900002,100.760002,101.620003,7289500,89.357297
2010-07-16,103.010002,103.110001,100.830002,101.010002,12219700,88.820906
2010-07-15,103.720001,103.879997,102.489998,103.699997,11495700,91.104513
2010-07-14,103.529999,104.089996,103.120003,103.75,8757900,91.148442
2010-07-13,103.220001,104.18,103.169998,103.730003,9339100,91.130875
2010-07-12,101.849998,102.300003,101.550003,102.25,6613100,89.830634
2010-07-09,101.459999,102.129997,101.279999,102.110001,7377600,89.707639
2010-07-08,100.900002,101.510002,100.400002,101.510002,9456500,89.180517
2010-07-07,97.540001,100.370003,97.50,100.290001,12255100,88.108698
2010-07-06,97.989998,98.620003,96.610001,97.449997,10251400,85.613643
2010-07-02,97.529999,97.739998,96.169998,96.870003,11305700,85.104095
2010-07-01,97.75,98.00,96.260002,97.339996,18562200,85.517003
2010-06-30,98.510002,99.129997,97.589996,97.730003,13386200,85.859639
2010-06-29,100.190002,100.230003,98.129997,98.730003,16662900,86.738179
2010-06-28,101.690002,102.050003,101.040001,101.440002,6770700,89.119019
2010-06-25,101.800003,102.029999,100.830002,101.720001,10893500,89.365009
2010-06-24,102.510002,102.639999,101.300003,101.559998,13397700,89.224439
2010-06-23,103.080002,103.68,102.269997,102.989998,12966900,90.480751
2010-06-22,104.50,104.940002,102.839996,102.93,11915600,90.428041
2010-06-21,105.730003,105.959999,103.959999,104.449997,10258800,91.763417
2010-06-18,104.510002,104.839996,104.230003,104.489998,6890700,91.79856
2010-06-17,104.510002,104.620003,103.379997,104.559998,9742800,91.693138
2010-06-16,103.690002,104.480003,103.519997,104.290001,9602400,91.456367
2010-06-15,102.809998,104.290001,102.099998,104.169998,9402100,91.351131
2010-06-14,102.989998,103.489998,102.040001,102.139999,8995700,89.570938
2010-06-11,101.07,102.349998,101.019997,102.309998,9066300,89.720017
2010-06-10,100.599998,101.980003,100.599998,101.879997,13825600,89.342931
2010-06-09,99.980003,100.779999,98.800003,99.150002,16076800,86.948881
2010-06-08,98.360001,99.669998,97.699997,99.440002,25086600,87.203196
2010-06-07,99.660004,99.919998,98.199997,98.269997,13694600,86.177167
2010-06-04,100.970001,101.18,99.00,99.440002,20047200,87.203196
2010-06-03,102.989998,103.260002,101.839996,102.690002,11856600,90.05326
2010-06-02,100.860001,102.650002,100.410004,102.610001,14879500,89.983103
2010-06-01,100.669998,102.290001,100.230003,100.32,17009600,87.974903
2010-05-28,102.589996,102.629997,101.040001,101.470001,19442500,88.983388
2010-05-27,101.440002,102.730003,101.07,102.720001,18333200,90.079567
2010-05-26,100.879997,101.800003,99.519997,99.68,18499900,87.41366
2010-05-25,98.529999,100.57,97.75,100.459999,25166200,88.097674
2010-05-24,101.370003,101.980003,100.529999,100.68,16537800,88.290603
2010-05-21,99.300003,101.970001,99.019997,101.839996,30840500,89.307853
2010-05-20,102.970001,103.25,101.00,101.110001,28708100,88.333572
2010-05-19,104.959999,105.580002,103.589996,104.769997,24115100,91.531085
2010-05-18,107.290001,107.510002,105.139999,105.389999,19213400,92.072743
2010-05-17,106.690002,106.919998,104.660004,106.519997,17552200,93.059952
2010-05-14,107.449997,107.669998,105.620003,106.510002,17962100,93.051221
2010-05-13,108.949997,109.459999,107.970001,108.099998,11160700,94.440302
2010-05-12,108.080002,109.349998,107.949997,109.260002,12985000,95.453726
2010-05-11,107.139999,108.93,106.980003,107.669998,16440600,94.064638
2010-05-10,107.57,108.470001,107.00,108.00,20454000,94.35294
2010-05-07,105.019997,105.940002,102.540001,103.779999,33885700,90.666185
2010-05-06,108.370003,109.150002,99.160004,105.260002,34425300,91.959173
2010-05-05,108.550003,109.559998,108.25,108.800003,18900400,95.051853
2010-05-04,110.510002,110.540001,108.699997,109.360001,19911700,95.541089
2010-05-03,110.57,111.82,110.57,111.540001,8324800,97.44562
2010-04-30,111.809998,112.00,110.040001,110.099998,14615900,96.187579
2010-04-29,110.940002,112.00,110.919998,111.690002,7472600,97.576667
2010-04-28,110.379997,110.839996,109.690002,110.550003,14833300,96.58072
2010-04-27,111.760002,112.18,109.730003,109.870003,19874600,95.986646
2010-04-26,112.110001,112.580002,112.019997,112.080002,8015700,97.917386
2010-04-23,111.290001,112.040001,111.050003,111.959999,13873100,97.812547
2010-04-22,110.610001,111.510002,110.150002,111.349998,9946100,97.279627
2010-04-21,111.139999,111.50,110.690002,111.160004,9115800,97.11364
2010-04-20,111.220001,111.43,110.779999,111.099998,8901000,97.061217
2010-04-19,109.860001,110.910004,109.739998,110.839996,10482500,96.83407
2010-04-16,111.260002,111.50,109.699997,110.18,22103600,96.257472
2010-04-15,111.080002,111.620003,111.040001,111.559998,8664000,97.383589
2010-04-14,110.599998,111.32,110.43,111.290001,7987400,97.147902
2010-04-13,110.00,110.440002,109.529999,110.25,6104100,96.240058
2010-04-12,110.139999,110.360001,109.980003,110.18,4366500,96.178954
2010-04-09,109.519997,110.080002,109.410004,110.059998,6013100,96.0742
2010-04-08,108.709999,109.57,108.50,109.370003,8764300,95.471886
2010-04-07,109.550003,109.699997,108.519997,109.050003,10894000,95.19255
2010-04-06,109.449997,109.870003,109.279999,109.720001,4407600,95.777409
2010-04-05,109.589996,109.879997,109.25,109.730003,4237800,95.78614
2010-04-01,109.239998,109.580002,108.660004,109.279999,11474400,95.393319
2010-03-31,108.82,109.040001,108.32,108.610001,6078200,94.808461
2010-03-30,109.010002,109.379997,108.669998,109.129997,5781300,95.262379
2010-03-29,108.790001,109.160004,108.669998,108.919998,5886300,95.079066
2010-03-26,108.629997,109.07,108.129997,108.43,8859800,94.651334
2010-03-25,108.989998,109.529999,108.32,108.440002,9526500,94.660065
2010-03-24,108.519997,108.809998,108.220001,108.400002,7075900,94.625147
2010-03-23,108.029999,108.919998,107.830002,108.870003,9105900,95.035423
2010-03-22,106.949997,108.07,106.919998,107.790001,8835200,94.092662
2010-03-19,107.339996,108.169998,106.919998,107.339996,12068000,93.699841
2010-03-18,107.529999,108.029999,107.459999,107.949997,7495600,94.051631
2010-03-17,107.309998,107.870003,107.230003,107.519997,6989400,93.676993
2010-03-16,106.779999,107.120003,106.410004,107.07,6848800,93.284932
2010-03-15,106.300003,106.629997,105.870003,106.57,6760400,92.849306
2010-03-12,106.639999,106.68,106.129997,106.419998,10139600,92.718617
2010-03-11,105.639999,106.290001,105.239998,106.279999,7739600,92.596643
2010-03-10,105.82,106.139999,105.379997,105.769997,7325500,92.152302
2010-03-09,105.440002,106.230003,105.410004,105.709999,8672300,92.100029
2010-03-08,105.720001,105.959999,105.50,105.589996,5728100,91.995477
2010-03-05,104.989998,105.769997,104.870003,105.760002,6753500,92.143595
2010-03-04,104.239998,104.57,103.959999,104.50,6168300,91.045815
2010-03-03,104.349998,104.769997,103.830002,104.089996,5891900,90.688599
2010-03-02,104.43,104.639999,103.949997,104.010002,5673300,90.618904
2010-03-01,103.669998,104.199997,103.580002,104.019997,5818700,90.627612
2010-02-26,103.349998,103.610001,102.779999,103.300003,6961100,90.000316
2010-02-25,102.25,103.339996,101.919998,103.300003,10052900,90.000316
2010-02-24,103.18,103.949997,102.989998,103.699997,9658700,90.348811
2010-02-23,103.610001,104.139999,102.690002,102.870003,10810200,89.625677
2010-02-22,104.379997,104.379997,103.709999,103.839996,5285200,90.470786
2010-02-19,103.699997,104.389999,103.419998,103.989998,9324500,90.601475
2010-02-18,103.169998,104.300003,103.160004,104.169998,8677700,90.527418
2010-02-17,103.160004,103.440002,102.949997,103.379997,8784900,89.84088
2010-02-16,102.010002,102.970001,101.589996,102.809998,8958800,89.34553
2010-02-12,100.529999,101.370003,99.989998,101.269997,13643000,88.007214
2010-02-11,100.419998,101.75,99.870003,101.580002,9934200,88.27662
2010-02-10,100.550003,100.970001,99.75,100.519997,11212100,87.355438
2010-02-09,100.160004,101.489998,99.839996,100.650002,19228000,87.468417
2010-02-08,100.00,100.379997,99.120003,99.220001,10929500,86.225696
2010-02-05,100.150002,100.339996,98.360001,100.160004,28939700,87.042591
2010-02-04,101.949997,102.07,100.010002,100.040001,16419300,86.938304
2010-02-03,102.620003,103.059998,102.339996,102.629997,6561600,89.189103
2010-02-02,101.949997,103.099998,101.68,102.879997,8891300,89.406362
2010-02-01,101.209999,102.349998,101.07,101.839996,9985500,88.502564
2010-01-29,101.559998,102.360001,100.410004,100.550003,14556900,87.381514
2010-01-28,102.589996,102.620003,100.510002,101.199997,13409200,87.946382
2010-01-27,101.669998,102.510002,100.989998,102.300003,16203100,88.902326
2010-01-26,101.660004,103.059998,101.480003,101.879997,18352400,88.537326
2010-01-25,102.389999,102.519997,101.669998,101.910004,18236800,88.563403
2010-01-22,103.379997,103.860001,101.550003,101.629997,24606900,88.320068
2010-01-21,105.970001,106.110001,103.709999,103.709999,22253800,90.127663
2010-01-20,106.50,106.540001,105.129997,106.019997,11896600,92.135133
2010-01-19,105.900002,107.230003,105.860001,107.169998,10877400,93.134525
2010-01-15,106.940002,106.980003,105.540001,106.010002,14027400,92.126447
2010-01-14,106.639999,107.150002,106.580002,107.029999,7039900,93.01286
2010-01-13,106.330002,106.989998,106.040001,106.75,8619100,92.769531
2010-01-12,105.849998,106.419998,105.580002,106.139999,8869900,92.239419
2010-01-11,106.400002,106.660004,105.82,106.540001,6858300,92.587035
2010-01-08,105.669998,106.110001,105.440002,106.110001,4912000,92.213349
2010-01-07,105.379997,106.019997,104.949997,105.940002,6312000,92.065615
2010-01-06,105.50,105.849998,105.360001,105.559998,6797200,91.735377
2010-01-05,105.610001,105.669998,104.970001,105.489998,6549200,91.674545
2010-01-04,104.839996,105.870003,104.760002,105.660004,8977300,91.822286
