Date,Open,High,Low,Close,Volume,Adj Close
2012-06-18,126.800003,127.540001,126.650002,127.129997,4568500,117.668668
2012-06-15,126.769997,127.480003,126.639999,127.339996,6268400,117.863038
2012-06-14,125.120003,126.940002,124.949997,126.370003,8162700,116.761607
2012-06-13,125.339996,125.940002,124.480003,124.889999,4687100,115.394134
2012-06-12,124.400002,125.660004,124.040001,125.589996,4923700,116.040908
2012-06-11,126.379997,126.489998,123.849998,123.980003,7232100,114.553329
2012-06-08,124.120003,125.43,123.860001,125.43,4432700,115.893077
2012-06-07,125.169998,125.43,124.260002,124.519997,8806300,115.052264
2012-06-06,121.989998,123.989998,121.949997,123.93,6138400,114.507128
2012-06-05,120.639999,121.32,120.519997,121.089996,6619900,111.88306
2012-06-04,121.089996,121.279999,120.190002,120.779999,6369000,111.596633
2012-06-01,122.129997,122.419998,120.910004,121.010002,11815100,111.809148
2012-05-31,124.019997,124.739998,123.010002,123.699997,7793500,114.294612
2012-05-30,124.529999,124.610001,123.739998,123.989998,6874300,114.562563
2012-05-29,125.230003,125.919998,124.900002,125.599998,6828700,116.050149
2012-05-25,124.93,125.099998,123.970001,124.260002,6725100,114.812038
2012-05-24,124.919998,125.160004,123.959999,125.120003,7043000,115.60665
2012-05-23,123.949997,124.800003,122.82,124.709999,8600000,115.22782
2012-05-22,124.900002,125.480003,124.190002,124.830002,9856100,115.338699
2012-05-21,123.690002,124.809998,123.440002,124.809998,5384900,115.320215
2012-05-18,124.529999,124.650002,123.089996,123.309998,10861600,113.934266
2012-05-17,126.209999,126.25,124.550003,124.57,8985300,114.705782
2012-05-16,126.779999,127.370003,126.129997,126.18,6043200,116.188293
2012-05-15,126.82,127.589996,126.07,126.309998,6713000,116.307996
2012-05-14,127.18,127.690002,126.599998,126.949997,6069000,116.897317
2012-05-11,127.800003,129.160004,127.730003,128.179993,3673800,118.029914
2012-05-10,128.809998,129.279999,128.210007,128.440002,5325000,118.269334
2012-05-09,128.00,129.119995,127.379997,128.339996,11921700,118.177247
2012-05-08,129.169998,129.330002,127.910004,129.080002,7641700,118.858655
2012-05-07,129.50,130.25,129.449997,129.839996,4040500,119.558468
2012-05-04,131.130005,131.320007,129.970001,130.089996,5934300,119.788671
2012-05-03,132.410004,132.580002,131.50,131.809998,5043100,121.372472
2012-05-02,132.039993,132.509995,131.649994,132.399994,3746000,121.915749
2012-05-01,131.850006,133.139999,131.399994,132.529999,5453200,122.03546
2012-04-30,131.809998,132.020004,131.490005,131.800003,3670500,121.363269
2012-04-27,132.089996,132.410004,131.660004,132.00,3969500,121.547429
2012-04-26,130.559998,132.029999,130.490005,131.850006,4577100,121.409313
2012-04-25,130.50,130.830002,130.110001,130.639999,7342000,120.295122
2012-04-24,129.270004,130.229996,129.259995,129.720001,4418700,119.447975
2012-04-23,128.740005,129.080002,128.160004,129.020004,5180000,118.803408
2012-04-20,129.960007,130.529999,129.899994,129.979996,5686800,119.687381
2012-04-19,130.229996,130.669998,128.820007,129.539993,8957000,119.145016
2012-04-18,130.270004,130.800003,130.080002,130.149994,5057100,119.706067
2012-04-17,129.830002,131.130005,129.809998,130.940002,6290900,120.432681
2012-04-16,129.229996,129.699997,128.679993,129.070007,7503100,118.712744
2012-04-13,129.320007,129.360001,128.270004,128.399994,8826800,118.096496
